_id,title,rating,year,users_rating,votes,metascore,description,runtime,codirector,director,cogenre,genre,mainactor,secactor,seclanguage,vose,country,seccountry
62920b15f70f528bb91f847f,Rush Hour,PG-13,1998,7.0,232240,60,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",98 min,,Brett Ratner,Comedy,Action,Ken Leung,Jackie Chan,Cantonese,English,USA,
62920b15f70f528bb91f8480,Wall Street,R,1987,7.4,139653,56,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider who takes the youth under his wing.",126 min,,Oliver Stone,Drama,Crime,Charlie Sheen,Tamara Tunie,,English,USA,
62920b15f70f528bb91f8481,Robin Hood: Men in Tights,PG-13,1993,6.7,112680,44,"A spoof of Robin Hood in general, and",104 min,,Mel Brooks,Comedy,Adventure,Cary Elwes,Richard Lewis,,English,France,USA
62920b15f70f528bb91f8482,Last Christmas,PG-13,2019,6.5,34637,50,"Kate is a young woman subscribed to bad decisions. Working as an elf in a year round Christmas store is not good for the wannabe singer. However, she meets Tom there. Her life takes a new turn. For Kate, it seems too good to be true.",103 min,,Paul Feig,Drama,Comedy,Madison Ingoldsby,Emma Thompson,Serbo-Croatian,English,UK,USA
62920b15f70f528bb91f8483,Resident Evil,R,2002,6.7,241627,33,"A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.",100 min,,Paul W.S. Anderson,Horror,Action,Ryan McCluskey,Oscar Pearce,,English,UK,Germany
62920b15f70f528bb91f8484,In the Heat of the Night,Not Rated,1967,7.9,64845,75,An African-American police detective is asked to investigate a murder in a racially hostile southern town.,110 min,,Norman Jewison,Drama,Crime,Sidney Poitier,Rod Steiger,,English,USA,
62920b15f70f528bb91f8485,Hackers,PG-13,1995,6.3,63941,46,Hackers are blamed for making a virus that will capsize five oil tankers.,105 min,,Iain Softley,Crime,Comedy,Jonny Lee Miller,Angelina Jolie,Italian,English,USA,
62920b15f70f528bb91f8486,Cocktail,R,1988,5.9,77214,12,A talented New York City bartender takes a job at a bar in Jamaica and falls in love.,104 min,,Roger Donaldson,Drama,Comedy,Tom Cruise,Bryan Brown,Spanish Sign Language,English,USA,
62920b15f70f528bb91f8487,Yes Man,PG-13,2008,6.8,326839,46,"A man challenges himself to say ""yes"" to everything.",104 min,,Peyton Reed,Romance,Comedy,Jim Carrey,Zooey Deschanel,Korean,English,USA,UK
62920b15f70f528bb91f8488,Grandma's Boy,R,2006,7.0,76116,33,A thirty-five-year-old video game tester has to move in with his grandma and her two old lady roommates.,94 min,,Nicholaus Goossen,,Comedy,Linda Cardellini,Allen Covert,,English,USA,
62920b15f70f528bb91f8489,Law Abiding Citizen,R,2009,7.4,264432,34,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.,109 min,,F. Gary Gray,Crime,Action,Jamie Foxx,Gerard Butler,,English,USA,
62920b15f70f528bb91f848a,An American Werewolf in London,R,1981,7.5,88174,60,Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists.,97 min,,John Landis,Horror,Comedy,Joe Belcher,David Naughton,,English,UK,USA
62920b15f70f528bb91f848b,Leaving Las Vegas,R,1995,7.5,111407,82,"Ben Sanderson, a Hollywood screenwriter who lost everything because of his alcoholism, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.",111 min,,Mike Figgis,Romance,Drama,Nicolas Cage,Elisabeth Shue,Russian,English,France,UK
62920b15f70f528bb91f848c,The Photograph,PG-13,2020,5.9,2196,62,A series of intertwining love stories set in the past and in the present.,106 min,,Stella Meghie,Romance,Drama,Issa Rae,LaKeith Stanfield,,English,USA,
62920b15f70f528bb91f848d,The Poison Rose,R,2019,4.7,5099,30,"Inspired by classic film noir, Carson Phillips, an ex-football star turned PI, has a soft spot for a lady in distress.",98 min,George Gallo,Francesco Cinquemani,,Thriller,John Travolta,Morgan Freeman,Spanish,English,Italy,USA
62920b15f70f528bb91f848e,Backdraft,R,1991,6.7,69297,38,"Two Chicago firefighter brothers, who don't get along, have to work together while a dangerous arsonist is on the loose.",137 min,,Ron Howard,Drama,Crime,Kurt Russell,William Baldwin,,English,USA,
62920b15f70f528bb91f848f,Dawn of the Planet of the Apes,PG-13,2014,7.6,404171,79,A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.,130 min,,Matt Reeves,Adventure,Action,Andy Serkis,Jason Clarke,American Sign Language,English,USA,UK
62920b15f70f528bb91f8490,Exodus: Gods and Kings,PG-13,2014,6.0,156503,52,"The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",150 min,,Ridley Scott,Drama,Action,Christian Bale,Joel Edgerton,,English,UK,Spain
62920b15f70f528bb91f8491,The Bodyguard,R,1992,6.3,114946,39,"A former Secret Service agent takes on the job of bodyguard to an R&B singer, whose lifestyle is most unlike a President's.",129 min,,Mick Jackson,Drama,Action,Kevin Costner,Whitney Houston,,English,USA,
62920b15f70f528bb91f8492,Knowing,PG-13,2009,6.2,216290,41,M.I.T. professor John Koestler links a mysterious list of numbers from a time capsule to past and future disasters and sets out to prevent the ultimate catastrophe.,121 min,,Alex Proyas,Drama,Action,Nicolas Cage,Chandler Canterbury,,English,USA,UK
62920b15f70f528bb91f8493,All the Money in the World,R,2017,6.8,69596,72,The story of the kidnapping of 16-year-old,132 min,,Ridley Scott,Crime,Biography,Michelle Williams,Christopher Plummer,Italian,English,USA,Italy
62920b15f70f528bb91f8494,Isn't It Romantic,PG-13,2019,5.9,58660,60,A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy.,89 min,,Todd Strauss-Schulson,Fantasy,Comedy,Rebel Wilson,Liam Hemsworth,,English,USA,
62920b15f70f528bb91f8495,American Wedding,R,2003,6.3,190151,43,"It's the wedding of Jim and Michelle and the gathering of their families and friends, including Jim's old friends from high school and Michelle's little sister.",96 min,,Jesse Dylan,,Comedy,Jason Biggs,Seann William Scott,,English,USA,Germany
62920b15f70f528bb91f8496,The Scorpion King,PG-13,2002,5.5,127797,45,"A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown.",92 min,,Chuck Russell,Adventure,Action,Dwayne Johnson,Steven Brand,,English,USA,Germany
62920b15f70f528bb91f8497,The Thing,R,2011,6.2,355393,49,"At an Antarctica research site, the discovery of an alien craft leads to a confrontation between graduate student Kate Lloyd and scientist Dr. Sander Halvorson.",103 min,,Matthijs van Heijningen Jr.,Mystery,Horror,Mary Elizabeth Winstead,Joel Edgerton,Norwegian,English,Canada,USA
62920b15f70f528bb91f8498,The Bourne Supremacy,PG-13,2004,7.7,423965,73,"When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.",108 min,,Paul Greengrass,Mystery,Action,Matt Damon,Franka Potente,Russian,English,USA,Germany
62920b15f70f528bb91f8499,Twins,PG,1988,6.1,109787,53,"A physically perfect but innocent man goes in search of his long-lost twin brother, who is short, a womanizer, and small-time crook.",107 min,,Ivan Reitman,Crime,Comedy,Arnold Schwarzenegger,Danny DeVito,,English,USA,
62920b15f70f528bb91f849a,White House Down,PG-13,2013,6.4,201417,52,"While on a tour of the White House with his young daughter, a Capitol policeman springs into action to save his child and protect the president from a heavily armed group of paramilitary invaders.",131 min,,Roland Emmerich,Drama,Action,Channing Tatum,Jamie Foxx,,English,USA,
62920b15f70f528bb91f849b,RED 2,PG-13,2013,6.6,155742,47,Retired CIA agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,116 min,,Dean Parisot,Adventure,Action,Bruce Willis,John Malkovich,Russian,English,USA,France
62920b15f70f528bb91f849c,Adrift,PG-13,2018,6.6,42265,56,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",96 min,,Baltasar Kormákur,Adventure,Action,Shailene Woodley,Sam Claflin,French,English,Hong Kong,Iceland
62920b15f70f528bb91f849d,Witness,R,1985,7.4,83333,76,"When a young Amish boy is sole witness to a murder, policeman John Book goes into hiding in Amish country to protect him until the trial.",112 min,,Peter Weir,Drama,Crime,Harrison Ford,Kelly McGillis,German,English,USA,
62920b15f70f528bb91f849e,Killer Joe,R,2011,6.7,70853,62,"When a debt puts a young man's life in danger, he turns to putting a hit out on his evil mother in order to collect the insurance.",102 min,,William Friedkin,Drama,Crime,Matthew McConaughey,Emile Hirsch,,English,USA,
62920b15f70f528bb91f849f,xXx: Return of Xander Cage,PG-13,2017,5.2,82861,42,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",107 min,,D.J. Caruso,Adventure,Action,Vin Diesel,Donnie Yen,Spanish,English,China,Canada
62920b15f70f528bb91f84a0,Broken City,R,2013,6.2,74356,49,"In a city rife with injustice, ex-cop Billy Taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure: Mayor Nicholas Hostetler.",109 min,,Allen Hughes,Crime,Action,Mark Wahlberg,Russell Crowe,Spanish,English,USA,
62920b15f70f528bb91f84a1,127 Hours,R,2010,7.6,339491,82,"A mountain climber becomes trapped under a boulder while canyoneering alone near Moab, Utah and resorts to desperate measures in order to survive.",94 min,,Danny Boyle,Drama,Biography,James Franco,Kate Mara,Italian,English,USA,UK
62920b15f70f528bb91f84a2,Miss Congeniality,PG-13,2000,6.2,180880,43,An F.B.I. Agent must go undercover in the Miss United States beauty pageant to prevent a group from bombing the event.,109 min,,Donald Petrie,Comedy,Action,Sandra Bullock,Michael Caine,Russian,English,USA,
62920b15f70f528bb91f84a3,Days of Thunder,PG-13,1990,6.0,76305,60,A young hot-shot stock car driver gets his chance to compete at the top level.,107 min,,Tony Scott,Drama,Action,Tom Cruise,Robert Duvall,French,English,USA,
62920b15f70f528bb91f84a4,Forgetting Sarah Marshall,R,2008,7.1,256536,67,"Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend, Sarah. Little does he know, Sarah's traveling to the same resort as her ex - and she's bringing along her new boyfriend.",111 min,,Nicholas Stoller,Drama,Comedy,Jason Segel,Kristen Bell,Hawaiian,English,USA,
62920b15f70f528bb91f84a5,Truth or Dare,PG-13,2018,5.2,42890,35,A harmless game of Truth or Dare among friends turns deadly when someone - or something - begins to punish those who tell a lie or refuse the dare.,100 min,,Jeff Wadlow,Thriller,Horror,Lucy Hale,Tyler Posey,Spanish,English,USA,
62920b15f70f528bb91f84a6,Swiss Family Robinson,G,1960,7.2,13546,61,A Swiss family must survive being shipwrecked on a deserted island.,126 min,,Ken Annakin,Family,Adventure,John Mills,Dorothy McGuire,,English,USA,
62920b15f70f528bb91f84a7,Frances Ha,R,2012,7.5,69448,82,"A New York woman (who doesn't really have an apartment) apprentices for a dance company (though she's not really a dancer) and throws herself headlong into her dreams, even as the possibility of realizing them dwindles.",86 min,,Noah Baumbach,Drama,Comedy,Greta Gerwig,Mickey Sumner,English,French,USA,
62920b15f70f528bb91f84a8,Hold the Dark,TV-MA,2018,5.6,31431,63,"After the deaths of three children suspected to be killed by wolves, writer Russell Core is hired by the the mother of a missing six-year-old boy to track down and locate her son in the Alaskan wilderness.",125 min,,Jeremy Saulnier,Horror,Drama,Beckam Crawford,Riley Keough,,English,USA,
62920b15f70f528bb91f84a9,Kiss Kiss Bang Bang,R,2005,7.5,209731,72,"A murder mystery brings together a private eye, a struggling actress, and a thief masquerading as an actor.",103 min,,Shane Black,Comedy,Action,Robert Downey Jr.,Val Kilmer,,English,USA,
62920b15f70f528bb91f84aa,Valley Girl,R,1983,6.4,912,66,"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.",99 min,,Martha Coolidge,Romance,Comedy,Nicolas Cage,Deborah Foreman,,English,USA,
62920b15f70f528bb91f84ab,Intolerable Cruelty,PG-13,2003,6.2,88901,71,A beautiful gold digger matches wits with a shrewd Beverly Hills divorce lawyer who is increasingly attracted to her.,100 min,Ethan Coen,Joel Coen,Crime,Comedy,George Clooney,Catherine Zeta-Jones,French,English,USA,
62920b15f70f528bb91f84ac,The Longest Day,G,1962,7.8,51041,75,"The events of D-Day, told on a grand scale from both the Allied and German points of view.",178 min,Andrew Marton,Ken Annakin,Drama,Action,Eddie Albert,Paul Anka,German,English,USA,
62920b15f70f528bb91f84ad,Six Days Seven Nights,PG-13,1998,5.8,71134,51,"Robin Monroe, a New York magazine editor, and the gruff pilot Quinn Harris must put aside their mutual dislike if they are to survive after crash landing on a deserted South Seas island.",102 min,,Ivan Reitman,Adventure,Action,Harrison Ford,Anne Heche,German,English,USA,
62920b15f70f528bb91f84ae,"As Above, So Below",R,2014,6.2,72668,38,"When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",93 min,,John Erick Dowdle,Mystery,Horror,Perdita Weeks,Ben Feldman,French,English,USA,
62920b15f70f528bb91f84af,Nerve,PG-13,2016,6.5,111008,58,"A high school senior finds herself immersed in an online game of truth or dare, where her every move starts to become manipulated by an anonymous community of ""watchers.""",96 min,Ariel Schulman,Henry Joost,Crime,Adventure,Emma Roberts,Dave Franco,,English,USA,
62920b15f70f528bb91f84b0,22 Jump Street,R,2014,7.0,336363,71,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college.",112 min,Christopher Miller,Phil Lord,Comedy,Action,Jonah Hill,Channing Tatum,,English,USA,
